user_id,target_pos,target_item,original_interactions,best_interactions,cfs,len_cfs
1343,1,274,"[27, 178, 289, 516, 534, 612, 755, 771, 1043, 1062, 1242, 1252, 1271, 1302, 1349, 1477, 1530, 1642, 1790, 3044]","[27, 178, 289, 534, 612, 755, 771, 1043, 1062, 1242, 1252, 1271, 1302, 1477, 1530, 1642, 3044]","[516, 1349, 1790]",3
1343,3,23,"[27, 178, 289, 516, 534, 612, 755, 771, 1043, 1062, 1242, 1252, 1271, 1302, 1349, 1477, 1530, 1642, 1790, 3044]","[289, 534, 755, 1043, 1062, 1242, 1252, 1271, 1302, 1477, 1642, 1790, 3044]","[27, 178, 516, 612, 771, 1349, 1530]",7
1343,5,712,"[27, 178, 289, 516, 534, 612, 755, 771, 1043, 1062, 1242, 1252, 1271, 1302, 1349, 1477, 1530, 1642, 1790, 3044]","[27, 289, 534, 612, 755, 771, 1043, 1062, 1242, 1252, 1271, 1302, 1349, 1477, 1530, 1642, 1790, 3044]","[178, 516]",2
1343,7,643,"[27, 178, 289, 516, 534, 612, 755, 771, 1043, 1062, 1242, 1252, 1271, 1302, 1349, 1477, 1530, 1642, 1790, 3044]","[27, 289, 516, 534, 612, 755, 771, 1043, 1062, 1242, 1252, 1271, 1302, 1349, 1477, 1530, 1642, 1790, 3044]",[178],1
1345,1,789,"[23, 45, 125, 164, 244, 295, 522, 658, 700, 744, 808, 916, 1013, 1055, 1365, 1396, 1682, 2435, 2848, 2892]","[244, 522, 658, 700, 744, 808, 916, 1013, 1055, 1365, 1396, 1682, 2435, 2848, 2892]","[23, 45, 125, 164, 295]",5
1345,3,882,"[23, 45, 125, 164, 244, 295, 522, 658, 700, 744, 808, 916, 1013, 1055, 1365, 1396, 1682, 2435, 2848, 2892]","[23, 45, 125, 164, 522, 658, 700, 744, 916, 1013, 1055, 1365, 1396, 1682, 2435, 2848, 2892]","[244, 295, 808]",3
1345,5,791,"[23, 45, 125, 164, 244, 295, 522, 658, 700, 744, 808, 916, 1013, 1055, 1365, 1396, 1682, 2435, 2848, 2892]","[23, 45, 125, 164, 244, 522, 658, 700, 744, 808, 916, 1013, 1055, 1365, 1396, 1682, 2435, 2848, 2892]",[295],1
1345,7,881,"[23, 45, 125, 164, 244, 295, 522, 658, 700, 744, 808, 916, 1013, 1055, 1365, 1396, 1682, 2435, 2848, 2892]","[23, 45, 125, 164, 244, 295, 522, 658, 700, 744, 808, 1013, 1055, 1365, 1396, 1682, 2435, 2848, 2892]",[916],1
1347,1,383,"[22, 49, 93, 172, 264, 323, 406, 465, 471, 522, 536, 539, 558, 572, 746, 882, 1033, 1883, 2289, 2793]","[22, 49, 93, 264, 323, 406, 465, 471, 536, 539, 746, 882, 1033, 1883, 2289, 2793]","[172, 522, 558, 572]",4
1347,3,815,"[22, 49, 93, 172, 264, 323, 406, 465, 471, 522, 536, 539, 558, 572, 746, 882, 1033, 1883, 2289, 2793]","[22, 49, 93, 264, 323, 406, 465, 471, 536, 539, 558, 572, 746, 882, 1033, 1883, 2289, 2793]","[172, 522]",2
1347,5,1195,"[22, 49, 93, 172, 264, 323, 406, 465, 471, 522, 536, 539, 558, 572, 746, 882, 1033, 1883, 2289, 2793]","[22, 49, 93, 172, 264, 323, 465, 471, 536, 539, 558, 572, 746, 882, 1033, 1883, 2289, 2793]","[406, 522]",2
1347,7,190,"[22, 49, 93, 172, 264, 323, 406, 465, 471, 522, 536, 539, 558, 572, 746, 882, 1033, 1883, 2289, 2793]","[22, 93, 172, 264, 406, 465, 471, 522, 536, 539, 558, 572, 746, 882, 1033, 1883, 2289, 2793]","[49, 323]",2
1348,1,609,"[3, 12, 61, 322, 423, 427, 479, 558, 567, 579, 697, 722, 752, 1031, 1091, 1195, 1254, 1738, 2184, 2290]","[3, 12, 61, 322, 423, 479, 567, 579, 697, 722, 752, 1031, 1091, 1254, 1738, 2184, 2290]","[427, 558, 1195]",3
1348,3,613,"[3, 12, 61, 322, 423, 427, 479, 558, 567, 579, 697, 722, 752, 1031, 1091, 1195, 1254, 1738, 2184, 2290]","[3, 12, 61, 322, 423, 479, 558, 567, 697, 722, 752, 1031, 1091, 1195, 1254, 2184, 2290]","[427, 579, 1738]",3
1348,5,15,"[3, 12, 61, 322, 423, 427, 479, 558, 567, 579, 697, 722, 752, 1031, 1091, 1195, 1254, 1738, 2184, 2290]","[3, 12, 61, 423, 427, 479, 558, 567, 579, 697, 722, 752, 1031, 1091, 1195, 1254, 1738, 2184, 2290]",[322],1
1348,7,2,"[3, 12, 61, 322, 423, 427, 479, 558, 567, 579, 697, 722, 752, 1031, 1091, 1195, 1254, 1738, 2184, 2290]","[12, 61, 322, 423, 427, 479, 558, 567, 579, 697, 722, 752, 1031, 1091, 1195, 1254, 1738, 2184, 2290]",[3],1
1350,1,756,"[6, 41, 59, 89, 105, 111, 117, 172, 326, 383, 416, 470, 526, 647, 663, 746, 757, 1008, 1229, 1529]","[41, 59, 89, 105, 117, 172, 326, 383, 416, 470, 526, 663, 746, 757, 1008, 1229, 1529]","[6, 111, 647]",3
1350,3,93,"[6, 41, 59, 89, 105, 111, 117, 172, 326, 383, 416, 470, 526, 647, 663, 746, 757, 1008, 1229, 1529]","[41, 89, 105, 111, 117, 172, 326, 383, 470, 526, 647, 663, 746, 757, 1008, 1229, 1529]","[6, 59, 416]",3
1350,5,27,"[6, 41, 59, 89, 105, 111, 117, 172, 326, 383, 416, 470, 526, 647, 663, 746, 757, 1008, 1229, 1529]","[6, 41, 59, 89, 105, 111, 117, 172, 326, 383, 416, 470, 526, 647, 663, 746, 757, 1229, 1529]",[1008],1
1350,7,16,"[6, 41, 59, 89, 105, 111, 117, 172, 326, 383, 416, 470, 526, 647, 663, 746, 757, 1008, 1229, 1529]","[41, 59, 89, 105, 111, 117, 172, 326, 383, 416, 470, 526, 647, 663, 746, 757, 1008, 1229, 1529]",[6],1
1352,1,316,"[123, 135, 168, 221, 438, 1012, 1271, 1606, 1622, 1894, 1984, 2049, 2401, 2498, 2610, 2857, 2913, 2923, 3488, 3489]","[123, 168, 438, 1012, 1271, 1606, 1622, 1894, 1984, 2049, 2401, 2498, 2610, 2857, 2913, 2923, 3488, 3489]","[135, 221]",2
1352,3,4,"[123, 135, 168, 221, 438, 1012, 1271, 1606, 1622, 1894, 1984, 2049, 2401, 2498, 2610, 2857, 2913, 2923, 3488, 3489]","[123, 135, 221, 438, 1012, 1271, 1606, 1622, 1894, 1984, 2049, 2401, 2498, 2610, 2857, 2913, 2923, 3489]","[168, 3488]",2
1352,5,185,"[123, 135, 168, 221, 438, 1012, 1271, 1606, 1622, 1894, 1984, 2049, 2401, 2498, 2610, 2857, 2913, 2923, 3488, 3489]","[123, 168, 221, 438, 1012, 1271, 1606, 1622, 1894, 1984, 2049, 2401, 2498, 2610, 2857, 2913, 2923, 3488, 3489]",[135],1
1352,7,129,"[123, 135, 168, 221, 438, 1012, 1271, 1606, 1622, 1894, 1984, 2049, 2401, 2498, 2610, 2857, 2913, 2923, 3488, 3489]","[123, 135, 221, 438, 1012, 1271, 1606, 1622, 1894, 1984, 2049, 2401, 2498, 2610, 2857, 2913, 2923, 3488, 3489]",[168],1
1354,1,105,"[224, 297, 382, 443, 457, 539, 754, 902, 993, 1101, 1371, 1848, 2058, 2187, 2216, 2243, 2415, 2555, 2639, 2909]","[224, 297, 382, 443, 457, 539, 754, 902, 993, 1101, 1848, 2058, 2187, 2216, 2243, 2415, 2555, 2909]","[1371, 2639]",2
1354,3,28,"[224, 297, 382, 443, 457, 539, 754, 902, 993, 1101, 1371, 1848, 2058, 2187, 2216, 2243, 2415, 2555, 2639, 2909]","[224, 382, 457, 539, 902, 993, 1101, 1371, 1848, 2058, 2187, 2216, 2243, 2415, 2555, 2639, 2909]","[297, 443, 754]",3
1354,5,306,"[224, 297, 382, 443, 457, 539, 754, 902, 993, 1101, 1371, 1848, 2058, 2187, 2216, 2243, 2415, 2555, 2639, 2909]","[297, 382, 443, 457, 754, 902, 993, 1101, 1371, 1848, 2058, 2187, 2216, 2243, 2415, 2555, 2639, 2909]","[224, 539]",2
1354,7,129,"[224, 297, 382, 443, 457, 539, 754, 902, 993, 1101, 1371, 1848, 2058, 2187, 2216, 2243, 2415, 2555, 2639, 2909]","[224, 297, 382, 443, 457, 539, 754, 902, 993, 1101, 1848, 2058, 2187, 2216, 2243, 2415, 2555, 2639, 2909]",[1371],1
1356,1,65,"[28, 39, 79, 124, 128, 241, 266, 446, 495, 560, 679, 718, 858, 1027, 1233, 1243, 1303, 1418, 1688, 1824]","[28, 39, 79, 124, 241, 266, 446, 495, 679, 858, 1027, 1233, 1303, 1688, 1824]","[128, 560, 718, 1243, 1418]",5
1356,3,172,"[28, 39, 79, 124, 128, 241, 266, 446, 495, 560, 679, 718, 858, 1027, 1233, 1243, 1303, 1418, 1688, 1824]","[39, 79, 124, 128, 241, 266, 446, 560, 679, 718, 858, 1027, 1233, 1243, 1303, 1418, 1688, 1824]","[28, 495]",2
1356,5,127,"[28, 39, 79, 124, 128, 241, 266, 446, 495, 560, 679, 718, 858, 1027, 1233, 1243, 1303, 1418, 1688, 1824]","[28, 39, 79, 124, 128, 266, 446, 495, 560, 679, 718, 858, 1027, 1233, 1243, 1303, 1418, 1688, 1824]",[241],1
1356,7,59,"[28, 39, 79, 124, 128, 241, 266, 446, 495, 560, 679, 718, 858, 1027, 1233, 1243, 1303, 1418, 1688, 1824]","[28, 39, 79, 124, 128, 266, 446, 495, 560, 679, 718, 858, 1027, 1233, 1243, 1303, 1418, 1688, 1824]",[241],1
1357,1,2557,"[99, 326, 781, 910, 912, 932, 1120, 1143, 1268, 1329, 1501, 1723, 1729, 1814, 1955, 2159, 2367, 2652, 2663, 3144]","[99, 781, 932, 1143, 1268, 1329, 1501, 1723, 1729, 1814, 2159, 2367, 2652, 2663, 3144]","[326, 910, 912, 1120, 1955]",5
1357,3,2672,"[99, 326, 781, 910, 912, 932, 1120, 1143, 1268, 1329, 1501, 1723, 1729, 1814, 1955, 2159, 2367, 2652, 2663, 3144]","[99, 326, 910, 912, 932, 1120, 1329, 1501, 1723, 1729, 1814, 1955, 2159, 2367, 2652, 2663]","[781, 1143, 1268, 3144]",4
1357,5,1179,"[99, 326, 781, 910, 912, 932, 1120, 1143, 1268, 1329, 1501, 1723, 1729, 1814, 1955, 2159, 2367, 2652, 2663, 3144]","[99, 326, 781, 910, 912, 932, 1120, 1143, 1268, 1329, 1501, 1723, 1729, 1814, 1955, 2159, 2367, 2652, 2663]",[3144],1
1357,7,1900,"[99, 326, 781, 910, 912, 932, 1120, 1143, 1268, 1329, 1501, 1723, 1729, 1814, 1955, 2159, 2367, 2652, 2663, 3144]","[99, 326, 781, 910, 912, 932, 1120, 1268, 1329, 1501, 1723, 1729, 1814, 1955, 2159, 2367, 2652, 2663, 3144]",[1143],1
1358,1,197,"[73, 75, 127, 131, 147, 187, 190, 216, 591, 652, 729, 858, 910, 1023, 1070, 1103, 1869, 2252, 2318, 2428]","[73, 75, 127, 131, 147, 187, 190, 216, 591, 652, 729, 910, 1023, 1070, 1103, 1869, 2252, 2428]","[858, 2318]",2
1358,3,620,"[73, 75, 127, 131, 147, 187, 190, 216, 591, 652, 729, 858, 910, 1023, 1070, 1103, 1869, 2252, 2318, 2428]","[73, 75, 127, 131, 147, 187, 190, 216, 591, 729, 858, 1023, 1070, 1103, 1869, 2252, 2318, 2428]","[652, 910]",2
1358,5,1102,"[73, 75, 127, 131, 147, 187, 190, 216, 591, 652, 729, 858, 910, 1023, 1070, 1103, 1869, 2252, 2318, 2428]","[73, 75, 127, 131, 147, 216, 591, 652, 729, 858, 910, 1023, 1070, 1103, 1869, 2252, 2318, 2428]","[187, 190]",2
1358,7,161,"[73, 75, 127, 131, 147, 187, 190, 216, 591, 652, 729, 858, 910, 1023, 1070, 1103, 1869, 2252, 2318, 2428]","[75, 127, 131, 147, 187, 216, 591, 652, 729, 858, 910, 1023, 1070, 1103, 1869, 2252, 2318, 2428]","[73, 190]",2
1359,1,882,"[38, 45, 51, 361, 391, 407, 532, 734, 742, 857, 863, 867, 916, 928, 943, 1031, 1160, 1315, 1524, 1692]","[38, 45, 51, 361, 391, 407, 532, 734, 742, 857, 863, 928, 1031, 1160, 1315, 1524, 1692]","[867, 916, 943]",3
1359,3,135,"[38, 45, 51, 361, 391, 407, 532, 734, 742, 857, 863, 867, 916, 928, 943, 1031, 1160, 1315, 1524, 1692]","[45, 361, 407, 532, 734, 742, 857, 863, 867, 916, 928, 943, 1031, 1160, 1315, 1524, 1692]","[38, 51, 391]",3
1359,5,244,"[38, 45, 51, 361, 391, 407, 532, 734, 742, 857, 863, 867, 916, 928, 943, 1031, 1160, 1315, 1524, 1692]","[45, 361, 391, 407, 532, 734, 742, 857, 863, 867, 916, 928, 943, 1031, 1160, 1315, 1524, 1692]","[38, 51]",2
1359,7,789,"[38, 45, 51, 361, 391, 407, 532, 734, 742, 857, 863, 867, 916, 928, 943, 1031, 1160, 1315, 1524, 1692]","[38, 45, 51, 361, 391, 407, 532, 734, 742, 857, 863, 916, 928, 943, 1031, 1160, 1315, 1524, 1692]",[867],1
1360,1,98,"[28, 39, 122, 133, 142, 190, 219, 237, 245, 281, 288, 382, 559, 600, 793, 809, 955, 1080, 1104, 1315]","[28, 122, 142, 219, 237, 245, 281, 288, 382, 559, 793, 809, 955, 1080, 1104, 1315]","[39, 133, 190, 600]",4
1360,3,61,"[28, 39, 122, 133, 142, 190, 219, 237, 245, 281, 288, 382, 559, 600, 793, 809, 955, 1080, 1104, 1315]","[28, 122, 133, 142, 190, 219, 237, 245, 281, 288, 382, 559, 600, 793, 955, 1080, 1104, 1315]","[39, 809]",2
1360,5,93,"[28, 39, 122, 133, 142, 190, 219, 237, 245, 281, 288, 382, 559, 600, 793, 809, 955, 1080, 1104, 1315]","[122, 133, 142, 190, 219, 237, 245, 281, 288, 382, 559, 600, 793, 809, 955, 1080, 1104, 1315]","[28, 39]",2
1360,7,734,"[28, 39, 122, 133, 142, 190, 219, 237, 245, 281, 288, 382, 559, 600, 793, 809, 955, 1080, 1104, 1315]","[28, 39, 122, 133, 142, 219, 237, 245, 281, 288, 382, 559, 600, 793, 809, 955, 1080, 1104, 1315]",[190],1
1361,1,1298,"[4, 9, 16, 86, 89, 110, 125, 148, 412, 418, 422, 439, 586, 594, 632, 663, 1062, 1132, 2103, 2217]","[4, 9, 86, 89, 110, 125, 148, 412, 418, 422, 439, 586, 594, 663, 1062, 1132, 2103, 2217]","[16, 632]",2
1361,3,1099,"[4, 9, 16, 86, 89, 110, 125, 148, 412, 418, 422, 439, 586, 594, 632, 663, 1062, 1132, 2103, 2217]","[4, 9, 16, 86, 89, 110, 125, 148, 412, 418, 422, 439, 586, 594, 632, 663, 1062, 1132, 2103]",[2217],1
1361,5,24,"[4, 9, 16, 86, 89, 110, 125, 148, 412, 418, 422, 439, 586, 594, 632, 663, 1062, 1132, 2103, 2217]","[4, 9, 16, 86, 89, 110, 125, 412, 418, 422, 439, 586, 594, 632, 663, 1062, 1132, 2103, 2217]",[148],1
1361,7,1353,"[4, 9, 16, 86, 89, 110, 125, 148, 412, 418, 422, 439, 586, 594, 632, 663, 1062, 1132, 2103, 2217]","[4, 9, 16, 86, 89, 110, 125, 148, 418, 422, 439, 586, 594, 632, 663, 1062, 1132, 2103, 2217]",[412],1
1362,1,98,"[24, 113, 227, 381, 421, 560, 667, 738, 768, 848, 974, 1018, 1093, 1134, 1289, 1607, 1625, 2447, 2706, 2834]","[24, 381, 421, 560, 738, 768, 848, 974, 1018, 1093, 1134, 1289, 1607, 1625, 2447, 2706, 2834]","[113, 227, 667]",3
1362,3,211,"[24, 113, 227, 381, 421, 560, 667, 738, 768, 848, 974, 1018, 1093, 1134, 1289, 1607, 1625, 2447, 2706, 2834]","[24, 113, 381, 421, 560, 667, 738, 768, 848, 974, 1018, 1093, 1134, 1289, 1607, 2447, 2706, 2834]","[227, 1625]",2
1362,5,23,"[24, 113, 227, 381, 421, 560, 667, 738, 768, 848, 974, 1018, 1093, 1134, 1289, 1607, 1625, 2447, 2706, 2834]","[113, 227, 381, 421, 560, 667, 738, 768, 974, 1018, 1093, 1134, 1289, 1607, 1625, 2447, 2706, 2834]","[24, 848]",2
1362,7,97,"[24, 113, 227, 381, 421, 560, 667, 738, 768, 848, 974, 1018, 1093, 1134, 1289, 1607, 1625, 2447, 2706, 2834]","[24, 113, 227, 381, 421, 560, 667, 738, 768, 848, 974, 1018, 1093, 1134, 1289, 1607, 2447, 2706, 2834]",[1625],1
1366,1,734,"[95, 129, 149, 159, 219, 244, 295, 308, 351, 375, 430, 458, 494, 542, 871, 898, 899, 991, 1150, 1751]","[95, 129, 295, 308, 351, 375, 430, 458, 542, 871, 898, 899, 991, 1150, 1751]","[149, 159, 219, 244, 494]",5
1366,3,98,"[95, 129, 149, 159, 219, 244, 295, 308, 351, 375, 430, 458, 494, 542, 871, 898, 899, 991, 1150, 1751]","[95, 149, 159, 219, 244, 295, 308, 351, 375, 430, 458, 494, 542, 871, 898, 899, 1150, 1751]","[129, 991]",2
1366,5,238,"[95, 129, 149, 159, 219, 244, 295, 308, 351, 375, 430, 458, 494, 542, 871, 898, 899, 991, 1150, 1751]","[95, 129, 149, 159, 219, 244, 295, 308, 351, 375, 458, 494, 542, 871, 898, 899, 991, 1150, 1751]",[430],1
1366,7,516,"[95, 129, 149, 159, 219, 244, 295, 308, 351, 375, 430, 458, 494, 542, 871, 898, 899, 991, 1150, 1751]","[95, 129, 149, 159, 219, 244, 295, 308, 375, 430, 458, 494, 542, 871, 898, 899, 991, 1150, 1751]",[351],1
1367,1,41,"[63, 84, 133, 168, 169, 185, 216, 252, 383, 424, 528, 529, 572, 587, 665, 991, 1166, 1195, 1345, 2828]","[63, 84, 133, 169, 216, 252, 383, 424, 528, 529, 572, 587, 665, 991, 1166, 1195, 1345, 2828]","[168, 185]",2
1367,3,515,"[63, 84, 133, 168, 169, 185, 216, 252, 383, 424, 528, 529, 572, 587, 665, 991, 1166, 1195, 1345, 2828]","[63, 133, 168, 169, 185, 216, 252, 383, 424, 528, 529, 572, 587, 665, 991, 1195, 1345, 2828]","[84, 1166]",2
1367,5,291,"[63, 84, 133, 168, 169, 185, 216, 252, 383, 424, 528, 529, 572, 587, 665, 991, 1166, 1195, 1345, 2828]","[63, 84, 133, 168, 169, 216, 252, 383, 424, 528, 529, 572, 587, 665, 991, 1166, 1195, 1345, 2828]",[185],1
1367,7,433,"[63, 84, 133, 168, 169, 185, 216, 252, 383, 424, 528, 529, 572, 587, 665, 991, 1166, 1195, 1345, 2828]","[84, 133, 168, 169, 185, 216, 252, 383, 424, 528, 529, 572, 587, 665, 991, 1166, 1195, 1345, 2828]",[63],1
1369,1,105,"[61, 148, 172, 181, 295, 582, 744, 947, 961, 1071, 1302, 1342, 1345, 1377, 1537, 1546, 1735, 1809, 1934, 3199]","[148, 172, 181, 582, 947, 961, 1071, 1342, 1377, 1537, 1546, 1735, 1809, 1934, 3199]","[61, 295, 744, 1302, 1345]",5
1369,3,128,"[61, 148, 172, 181, 295, 582, 744, 947, 961, 1071, 1302, 1342, 1345, 1377, 1537, 1546, 1735, 1809, 1934, 3199]","[61, 148, 172, 295, 582, 744, 947, 961, 1071, 1302, 1342, 1345, 1377, 1537, 1735, 1809, 1934, 3199]","[181, 1546]",2
1369,5,27,"[61, 148, 172, 181, 295, 582, 744, 947, 961, 1071, 1302, 1342, 1345, 1377, 1537, 1546, 1735, 1809, 1934, 3199]","[61, 148, 181, 295, 582, 744, 947, 961, 1071, 1342, 1345, 1537, 1546, 1735, 1809, 1934, 3199]","[172, 1302, 1377]",3
1369,7,1,"[61, 148, 172, 181, 295, 582, 744, 947, 961, 1071, 1302, 1342, 1345, 1377, 1537, 1546, 1735, 1809, 1934, 3199]","[61, 172, 181, 295, 582, 744, 947, 961, 1071, 1302, 1342, 1345, 1377, 1537, 1735, 1809, 1934, 3199]","[148, 1546]",2
1370,1,105,"[15, 45, 61, 238, 247, 337, 593, 700, 770, 869, 981, 1015, 1159, 1309, 1397, 1734, 1940, 1955, 2136, 2394]","[15, 45, 61, 238, 247, 593, 770, 869, 981, 1015, 1159, 1309, 1397, 1734, 1940, 1955, 2136, 2394]","[337, 700]",2
1370,3,432,"[15, 45, 61, 238, 247, 337, 593, 700, 770, 869, 981, 1015, 1159, 1309, 1397, 1734, 1940, 1955, 2136, 2394]","[45, 61, 238, 247, 337, 593, 700, 770, 981, 1015, 1159, 1309, 1397, 1734, 1940, 1955, 2136, 2394]","[15, 869]",2
1370,5,339,"[15, 45, 61, 238, 247, 337, 593, 700, 770, 869, 981, 1015, 1159, 1309, 1397, 1734, 1940, 1955, 2136, 2394]","[15, 45, 61, 238, 247, 337, 593, 700, 770, 869, 981, 1015, 1159, 1309, 1397, 1734, 1940, 1955, 2136]",[2394],1
1370,7,670,"[15, 45, 61, 238, 247, 337, 593, 700, 770, 869, 981, 1015, 1159, 1309, 1397, 1734, 1940, 1955, 2136, 2394]","[15, 45, 61, 238, 247, 337, 593, 700, 770, 869, 981, 1015, 1159, 1309, 1734, 1940, 1955, 2136, 2394]",[1397],1
1377,1,127,"[59, 67, 121, 131, 157, 434, 576, 659, 700, 805, 813, 844, 1057, 1103, 1174, 1716, 1834, 2115, 2256, 2551]","[576, 659, 700, 805, 813, 1057, 1103, 1174, 1716, 1834, 2115, 2256, 2551]","[59, 67, 121, 131, 157, 434, 844]",7
1377,3,161,"[59, 67, 121, 131, 157, 434, 576, 659, 700, 805, 813, 844, 1057, 1103, 1174, 1716, 1834, 2115, 2256, 2551]","[59, 67, 131, 576, 659, 700, 805, 813, 844, 1057, 1103, 1174, 1716, 1834, 2115, 2256, 2551]","[121, 157, 434]",3
1377,5,1089,"[59, 67, 121, 131, 157, 434, 576, 659, 700, 805, 813, 844, 1057, 1103, 1174, 1716, 1834, 2115, 2256, 2551]","[59, 67, 121, 131, 157, 434, 576, 659, 700, 805, 813, 844, 1057, 1103, 1174, 1716, 1834, 2256, 2551]",[2115],1
1377,7,777,"[59, 67, 121, 131, 157, 434, 576, 659, 700, 805, 813, 844, 1057, 1103, 1174, 1716, 1834, 2115, 2256, 2551]","[59, 121, 131, 157, 434, 576, 659, 700, 805, 813, 844, 1057, 1174, 1716, 1834, 2115, 2256, 2551]","[67, 1103]",2
1380,1,161,"[218, 219, 301, 320, 565, 574, 853, 865, 1027, 1045, 1084, 1167, 1311, 1333, 1483, 1536, 2137, 2173, 2190, 2794]","[218, 219, 301, 320, 853, 1027, 1045, 1084, 1167, 1311, 1333, 1536, 2137, 2173, 2190, 2794]","[565, 574, 865, 1483]",4
1380,3,1102,"[218, 219, 301, 320, 565, 574, 853, 865, 1027, 1045, 1084, 1167, 1311, 1333, 1483, 1536, 2137, 2173, 2190, 2794]","[218, 219, 301, 320, 565, 574, 853, 1027, 1045, 1084, 1167, 1311, 1333, 1483, 1536, 2137, 2173, 2190, 2794]",[865],1
1380,5,606,"[218, 219, 301, 320, 565, 574, 853, 865, 1027, 1045, 1084, 1167, 1311, 1333, 1483, 1536, 2137, 2173, 2190, 2794]","[218, 219, 301, 320, 574, 853, 865, 1027, 1045, 1084, 1167, 1311, 1333, 1483, 1536, 2137, 2173, 2190, 2794]",[565],1
1380,7,167,"[218, 219, 301, 320, 565, 574, 853, 865, 1027, 1045, 1084, 1167, 1311, 1333, 1483, 1536, 2137, 2173, 2190, 2794]","[218, 219, 320, 565, 574, 853, 865, 1027, 1045, 1084, 1167, 1311, 1333, 1483, 1536, 2137, 2173, 2190, 2794]",[301],1
1383,1,353,"[146, 318, 461, 566, 700, 833, 989, 1091, 1212, 1355, 1416, 1432, 1460, 1658, 1983, 2289, 2600, 2740, 3058, 3170]","[146, 461, 566, 833, 1091, 1212, 1355, 1432, 1460, 1658, 1983, 2289, 2600, 2740, 3058, 3170]","[318, 700, 989, 1416]",4
1383,3,135,"[146, 318, 461, 566, 700, 833, 989, 1091, 1212, 1355, 1416, 1432, 1460, 1658, 1983, 2289, 2600, 2740, 3058, 3170]","[700, 833, 989, 1091, 1212, 1355, 1416, 1432, 1460, 1658, 1983, 2289, 2600, 2740, 3058, 3170]","[146, 318, 461, 566]",4
1383,5,1257,"[146, 318, 461, 566, 700, 833, 989, 1091, 1212, 1355, 1416, 1432, 1460, 1658, 1983, 2289, 2600, 2740, 3058, 3170]","[146, 318, 566, 700, 833, 989, 1091, 1212, 1355, 1416, 1432, 1460, 1658, 1983, 2289, 2600, 2740, 3058, 3170]",[461],1
1383,7,383,"[146, 318, 461, 566, 700, 833, 989, 1091, 1212, 1355, 1416, 1432, 1460, 1658, 1983, 2289, 2600, 2740, 3058, 3170]","[318, 461, 566, 700, 833, 989, 1091, 1212, 1355, 1416, 1432, 1460, 1658, 1983, 2289, 2600, 2740, 3058, 3170]",[146],1
1387,1,175,"[3, 24, 110, 171, 417, 429, 586, 630, 727, 866, 905, 946, 961, 1107, 1512, 1583, 1652, 1964, 2044, 2507]","[110, 417, 429, 586, 630, 866, 905, 946, 1107, 1583, 1964, 2044, 2507]","[3, 24, 171, 727, 961, 1512, 1652]",7
1387,3,116,"[3, 24, 110, 171, 417, 429, 586, 630, 727, 866, 905, 946, 961, 1107, 1512, 1583, 1652, 1964, 2044, 2507]","[3, 171, 429, 586, 630, 727, 866, 905, 946, 961, 1107, 1512, 1583, 1652, 1964, 2044, 2507]","[24, 110, 417]",3
1387,5,15,"[3, 24, 110, 171, 417, 429, 586, 630, 727, 866, 905, 946, 961, 1107, 1512, 1583, 1652, 1964, 2044, 2507]","[3, 24, 110, 171, 417, 429, 586, 630, 727, 905, 946, 961, 1107, 1512, 1583, 1652, 1964, 2044, 2507]",[866],1
1387,7,1762,"[3, 24, 110, 171, 417, 429, 586, 630, 727, 866, 905, 946, 961, 1107, 1512, 1583, 1652, 1964, 2044, 2507]","[24, 110, 171, 417, 429, 586, 630, 727, 866, 905, 946, 961, 1107, 1512, 1583, 1652, 1964, 2044, 2507]",[3],1
1389,1,105,"[17, 21, 23, 60, 174, 177, 274, 291, 382, 538, 594, 770, 1151, 1245, 1406, 1529, 1546, 2042, 2181, 2600]","[17, 21, 60, 174, 177, 291, 382, 538, 594, 770, 1245, 1406, 1529, 1546, 2042, 2181, 2600]","[23, 274, 1151]",3
1389,3,117,"[17, 21, 23, 60, 174, 177, 274, 291, 382, 538, 594, 770, 1151, 1245, 1406, 1529, 1546, 2042, 2181, 2600]","[17, 21, 23, 60, 174, 177, 274, 291, 382, 1151, 1245, 1406, 1529, 1546, 2042, 2181, 2600]","[538, 594, 770]",3
1389,5,16,"[17, 21, 23, 60, 174, 177, 274, 291, 382, 538, 594, 770, 1151, 1245, 1406, 1529, 1546, 2042, 2181, 2600]","[17, 23, 60, 174, 177, 291, 382, 538, 594, 770, 1151, 1245, 1406, 1529, 1546, 2042, 2181, 2600]","[21, 274]",2
1389,7,93,"[17, 21, 23, 60, 174, 177, 274, 291, 382, 538, 594, 770, 1151, 1245, 1406, 1529, 1546, 2042, 2181, 2600]","[17, 21, 23, 60, 177, 274, 291, 382, 538, 594, 770, 1151, 1245, 1406, 1529, 1546, 2042, 2181, 2600]",[174],1
1390,1,98,"[10, 45, 52, 125, 133, 135, 245, 323, 433, 483, 515, 525, 640, 888, 906, 1062, 1119, 1146, 1387, 1872]","[10, 52, 133, 135, 245, 323, 433, 483, 515, 525, 640, 888, 906, 1119, 1146, 1387, 1872]","[45, 125, 1062]",3
1390,3,172,"[10, 45, 52, 125, 133, 135, 245, 323, 433, 483, 515, 525, 640, 888, 906, 1062, 1119, 1146, 1387, 1872]","[45, 52, 125, 133, 135, 245, 323, 433, 483, 515, 525, 888, 906, 1062, 1119, 1146, 1872]","[10, 640, 1387]",3
